timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1630609857283,77,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609857080,305,GET All Activities,200,OK,Endurance Tests 1-10,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,305,0,230
1630609857344,67,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,67,0,0
1630609857334,77,GET Activity,200,OK,Endurance Tests 1-5,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/24,77,0,0
1630609857335,76,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,76,0,0
1630609857334,77,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609857350,70,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,70,0,0
1630609857352,87,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,87,0,0
1630609857360,81,GET Activity,200,OK,Endurance Tests 1-6,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/25,81,0,0
1630609857361,80,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,80,0,0
1630609857361,80,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,80,0,0
1630609857385,69,GET Activity,200,OK,Endurance Tests 1-10,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/14,69,0,0
1630609857411,77,GET Activity,200,OK,Endurance Tests 1-3,text,true,,352,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/27,77,0,0
1630609857411,77,GET Activity,200,OK,Endurance Tests 1-9,text,true,,351,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/28,77,0,0
1630609857411,78,GET Activity,200,OK,Endurance Tests 1-7,text,true,,351,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/26,78,0,0
1630609857411,78,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3049,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,78,0,0
1630609857420,70,GET Activity,200,OK,Endurance Tests 1-4,text,true,,352,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/29,70,0,0
1630609857455,65,GET All Activities,200,OK,Endurance Tests 1-10,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,65,0,0
1630609857440,80,GET Activity,200,OK,Endurance Tests 1-2,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/30,80,0,0
1630609857442,79,GET Activity,200,OK,Endurance Tests 1-8,text,true,,351,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/2,79,0,0
1630609857442,79,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,79,0,0
1630609857442,82,GET Activity,200,OK,Endurance Tests 1-1,text,true,,352,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/1,82,0,0
1630609857490,66,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,66,0,0
1630609857489,67,GET Activity,200,OK,Endurance Tests 1-5,text,true,,352,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/3,67,0,0
1630609857489,72,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,71,0,0
1630609857489,71,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,71,0,0
1630609857490,74,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,74,0,0
1630609857520,74,GET Activity,200,OK,Endurance Tests 1-10,text,true,,352,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/5,74,0,0
1630609857520,83,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,83,0,0
1630609857521,82,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,82,0,0
1630609857522,81,GET Activity,200,OK,Endurance Tests 1-6,text,true,,351,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/4,81,0,0
1630609857524,80,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,80,0,0
1630609857556,72,GET Activity,200,OK,Endurance Tests 1-7,text,true,,351,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/8,72,0,0
1630609857561,67,GET Activity,200,OK,Endurance Tests 1-3,text,true,,351,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/6,67,0,0
1630609857561,74,GET Activity,200,OK,Endurance Tests 1-9,text,true,,352,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/7,74,0,0
1630609857556,79,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,79,0,0
1630609857564,77,GET Activity,200,OK,Endurance Tests 1-4,text,true,,352,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/9,77,0,0
1630609857594,68,GET All Activities,200,OK,Endurance Tests 1-10,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,67,0,0
1630609857604,76,GET Activity,200,OK,Endurance Tests 1-2,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/10,76,0,0
1630609857605,78,GET Activity,200,OK,Endurance Tests 1-1,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/12,78,0,0
1630609857604,79,GET Activity,200,OK,Endurance Tests 1-8,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/11,79,0,0
1630609857604,79,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,79,0,0
1630609857628,72,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,72,0,0
1630609857635,74,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,74,0,0
1630609857628,81,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,81,0,0
1630609857642,67,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,67,0,0
1630609857635,74,GET Activity,200,OK,Endurance Tests 1-5,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/13,74,0,0
1630609857662,68,GET Activity,200,OK,Endurance Tests 1-10,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/14,68,0,0
1630609857701,72,GET Activity,200,OK,Endurance Tests 1-7,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/17,72,0,0
1630609857681,92,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,92,0,0
1630609857683,90,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,90,0,0
1630609857683,90,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,90,0,0
1630609857683,91,GET Activity,200,OK,Endurance Tests 1-6,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/15,91,0,0
1630609857709,75,GET Activity,200,OK,Endurance Tests 1-4,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/19,75,0,0
1630609857709,75,GET Activity,200,OK,Endurance Tests 1-9,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/18,75,0,0
1630609857709,75,GET Activity,200,OK,Endurance Tests 1-3,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/16,75,0,0
1630609857709,75,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,75,0,0
1630609857730,76,GET All Activities,200,OK,Endurance Tests 1-10,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,76,0,0
1630609857773,73,GET Activity,200,OK,Endurance Tests 1-2,text,true,,352,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/20,73,0,0
1630609857773,73,GET Activity,200,OK,Endurance Tests 1-1,text,true,,352,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/22,73,0,0
1630609857773,82,GET Activity,200,OK,Endurance Tests 1-8,text,true,,352,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/21,82,0,0
1630609857784,71,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3049,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,71,0,0
1630609857785,70,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3049,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,70,0,0
1630609857773,82,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3049,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,82,0,0
1630609857784,72,GET Activity,200,OK,Endurance Tests 1-5,text,true,,352,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/23,72,0,0
1630609857784,72,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3049,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,72,0,0
1630609857774,86,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3049,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,86,0,0
1630609857807,89,GET Activity,200,OK,Endurance Tests 1-10,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/24,88,0,0
1630609857855,72,GET Activity,200,OK,Endurance Tests 1-4,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/27,72,0,0
1630609857847,81,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3079,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,81,0,0
1630609857856,73,GET Activity,200,OK,Endurance Tests 1-3,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/29,72,0,0
1630609857855,74,GET Activity,200,OK,Endurance Tests 1-7,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/25,74,0,0
1630609857857,73,GET Activity,200,OK,Endurance Tests 1-9,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/28,73,0,0
1630609857846,84,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3079,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,84,0,0
1630609857857,73,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,73,0,0
1630609857855,94,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,94,0,0
1630609857860,89,GET Activity,200,OK,Endurance Tests 1-6,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/26,89,0,0
1630609857896,80,GET All Activities,200,OK,Endurance Tests 1-10,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,80,0,0
1630609857928,77,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609857929,76,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,74,0,0
1630609857928,77,GET Activity,200,OK,Endurance Tests 1-2,text,true,,352,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/1,77,0,0
1630609857931,74,GET Activity,200,OK,Endurance Tests 1-5,text,true,,352,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/3,74,0,0
1630609857929,77,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609857930,76,GET Activity,200,OK,Endurance Tests 1-1,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/30,76,0,0
1630609857930,75,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,75,0,0
1630609857949,77,GET Activity,200,OK,Endurance Tests 1-8,text,true,,351,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/2,77,0,0
1630609857950,76,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3079,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,76,0,0
1630609857976,72,GET Activity,200,OK,Endurance Tests 1-10,text,true,,351,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/4,72,0,0
1630609858005,68,GET Activity,200,OK,Endurance Tests 1-7,text,true,,352,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/7,68,0,0
1630609858006,75,GET Activity,200,OK,Endurance Tests 1-3,text,true,,351,187,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/6,75,0,0
1630609858005,76,GET Activity,200,OK,Endurance Tests 1-4,text,true,,352,187,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/5,76,0,0
1630609858006,75,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,75,0,0
1630609858006,76,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,76,0,0
1630609858007,75,GET Activity,200,OK,Endurance Tests 1-9,text,true,,351,187,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/8,74,0,0
1630609858006,78,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,3,3,https://ensure-quality-appservice.azurewebsites.net/api/Activities,78,0,0
1630609858026,80,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,2,2,https://ensure-quality-appservice.azurewebsites.net/api/Activities,80,0,0
1630609858026,80,GET Activity,200,OK,Endurance Tests 1-6,text,true,,352,187,2,2,https://ensure-quality-appservice.azurewebsites.net/api/Activities/9,80,0,0
